"","Q01.estres","Q01.incremento","Q01.sin_cambio","Q01.reduccion"
"2024-10-31",-0.140319890963081,-0.127535790328782,-0.0323982817387469,-0.0242212624185627
"2024-11-01",-0.141272229616511,-0.128502290986258,-0.0334701740714157,-0.0249291162271614
"2024-11-05",-0.13957958034106,-0.126784470721682,-0.0315650347874852,-0.0228352394162005
"2024-11-07",-0.137961016842536,-0.12514183794619,-0.0297432817821246,-0.0216446462473439
"2024-11-08",-0.135162188975141,-0.122301389368094,-0.0265930976320666,-0.0170996713458291
"2024-11-12",-0.134871500005187,-0.122006377630861,-0.0262659164586855,-0.0177157497790353
"2024-11-13",-0.134574925474167,-0.121705392809769,-0.0259321108689191,-0.0176283333188012
"2024-11-14",-0.135977352398278,-0.123128674894703,-0.0275105941759554,-0.0195087917479022
"2024-11-15",-0.135312401833162,-0.122453836006183,-0.0267621677524494,-0.0176219793937975
"2024-11-19",-0.13744951842312,-0.124622733154126,-0.0291675714169414,-0.0191562389501518
"2024-11-20",-0.138329783944761,-0.125516088897228,-0.0301583427774883,-0.0206084866316093
"2024-11-21",-0.136350293642088,-0.123507162060002,-0.0279303533218596,-0.0187536676489526
"2024-11-22",-0.137962935127468,-0.125143784757486,-0.0297454408826751,-0.0198227296337173
"2024-11-26",-0.143304193885482,-0.130564472117789,-0.035757224914438,-0.0266484496782244
"2024-11-27",-0.144598854997629,-0.131878385830725,-0.0372144138193705,-0.0282042738723965
"2024-11-28",-0.143804341866047,-0.131072057681297,-0.0363201599414235,-0.0272850226211631
"2024-11-29",-0.150234472100681,-0.137597808869757,-0.0435575090417131,-0.035077307253319
"2024-12-03",-0.157499706793145,-0.144971083157955,-0.0517347990570366,-0.0441649351101179
"2024-12-04",-0.159049502596331,-0.146543925609891,-0.0534791514810994,-0.0462262869291121
"2024-12-05",-0.158403137018892,-0.145887948082028,-0.0527516431477314,-0.0455539755972791
"2024-12-06",-0.157900984723125,-0.145378328397618,-0.0521864521899486,-0.0445126775943632
"2024-12-10",-0.156551717059393,-0.144008996091917,-0.0506678015941082,-0.0428123931614132
"2024-12-11",-0.159616364426191,-0.147119217108651,-0.0541171754097951,-0.0458938201613257
"2024-12-12",-0.155540872736983,-0.142983119741421,-0.0495300589698723,-0.0417183047970244
"2024-12-13",-0.154110453008267,-0.141531428577472,-0.0479200687272338,-0.0389621603430167
"2024-12-18",-0.153077339564424,-0.140482951946678,-0.046757261384231,-0.0386226790532951
"2024-12-19",-0.154845904334098,-0.14227781662693,-0.0487478463611356,-0.0404557110594874
"2024-12-20",-0.160296389019561,-0.147809354187751,-0.0548825682089159,-0.0467854891334962
"2024-12-24",-0.157747700402324,-0.145222764621747,-0.0520139250247501,-0.0444105722506528
"2024-12-26",-0.158814479064396,-0.146305407098309,-0.0532146238144222,-0.0450672733394136
"2024-12-27",-0.158012440841231,-0.145491441953432,-0.0523119001679304,-0.0438012484560393
