"","Q05.estres","Q05.incremento","Q05.sin_cambio","Q05.reduccion"
"2024-10-22",-0.100949542065019,-0.0907520702496348,-0.0191436206111913,-0.01292987525665
"2024-10-23",-0.100950051427208,-0.0907525853892591,-0.0191441763209931,-0.0125645737881788
"2024-10-24",-0.0997179959862701,-0.0895065553704509,-0.017800014346169,-0.0115748969818822
"2024-10-25",-0.101566187547356,-0.0913757100278647,-0.0198163755715303,-0.0140813077617319
"2024-10-29",-0.10017820873516,-0.0899719880783481,-0.0183021025289184,-0.0120294592317653
"2024-10-30",-0.103335983910744,-0.093165580290749,-0.0217472083050293,-0.015802085659152
"2024-10-31",-0.103796099222609,-0.0936309144564433,-0.0222491901848167,-0.0162827883575137
"2024-11-01",-0.104788898296465,-0.0946349743449562,-0.0233323255043622,-0.0172258825448237
"2024-11-05",-0.103024336260702,-0.0928503977800114,-0.0214072033776455,-0.0151676504645081
"2024-11-07",-0.101337007560428,-0.0911439305689755,-0.0195663421610333,-0.0132317931534506
"2024-11-08",-0.0984192705719876,-0.088193099174719,-0.0163831159992185,-0.00971110588808688
"2024-11-12",-0.0981162315856865,-0.0878866229714136,-0.0160525030505306,-0.00912524631258083
"2024-11-13",-0.0978070569883248,-0.0875739415639336,-0.0157151962025215,-0.00889906918789107
"2024-11-14",-0.0992690664808462,-0.0890525338861085,-0.0173102360857783,-0.0108231076748778
"2024-11-15",-0.0985758652726092,-0.0883514700493383,-0.0165539594816141,-0.00973897916038713
"2024-11-19",-0.100803777962694,-0.0906046528192761,-0.0189845932191354,-0.0122292958799268
"2024-11-20",-0.101721441854089,-0.0915327253051904,-0.0199857566956299,-0.0129363495506508
"2024-11-21",-0.0996578522558678,-0.0894457294603219,-0.0177343980494141,-0.0102104656370439
"2024-11-22",-0.101339007344325,-0.0911459530354041,-0.0195685239082043,-0.0128315733452917
"2024-11-26",-0.106907191234675,-0.09677729400196,-0.0256433650278055,-0.019078697801674
"2024-11-27",-0.108256856449322,-0.0981422677822889,-0.027115838262363,-0.0210461323656911
"2024-11-28",-0.107428588166437,-0.0973046048737782,-0.0262122046320773,-0.019620970056105
"2024-11-29",-0.114131904595662,-0.104083953609926,-0.033525465667247,-0.0268811800308977
"2024-12-03",-0.121705805169847,-0.111743761083947,-0.0417885265772087,-0.0362277247153878
"2024-12-04",-0.123321444556665,-0.113377725846127,-0.0435511753644549,-0.0378994819003832
"2024-12-05",-0.12264761792541,-0.112696256342306,-0.0428160362584844,-0.0372474700110313
"2024-12-06",-0.122124131524456,-0.11216683230151,-0.0422449170611505,-0.0364789612465125
"2024-12-10",-0.120717539780949,-0.110744286303673,-0.0407103374692731,-0.0349803975384545
"2024-12-11",-0.123912389697516,-0.113975373776978,-0.0441958914714958,-0.0385262024675402
"2024-12-12",-0.119663749405552,-0.109678543320325,-0.0395606611600919,-0.0337340919046599
"2024-12-13",-0.11817255782493,-0.108170437912476,-0.0379337838676838,-0.0319617257669941
"2024-12-18",-0.117095552217164,-0.107081216378191,-0.0367587799380472,-0.0304575197689669
"2024-12-19",-0.118939255041852,-0.108945831385754,-0.0387702439902937,-0.0327766845299626
"2024-12-20",-0.124621305359047,-0.114692330308088,-0.0449693124101356,-0.0389823116776084
"2024-12-24",-0.121964334868949,-0.11200522315386,-0.042070580273292,-0.0358828524279283
"2024-12-26",-0.123076435972796,-0.113129938254578,-0.0432838730897369,-0.0373304329442051
"2024-12-27",-0.122240322892341,-0.11228434156895,-0.0423716808522296,-0.0360543045534825
